gene	GSM2611337
MYOZ2	3.58
FAM217B	5.25
MBNL3	9.45
NKX2-2	3.17
AMMECR1L	11.31
SVIL	12.54
GLP1R	5.32
MTRF1	6.39
SAMD14	7.55
ANAPC11	9.39
HPS6	8.36
GET4	10.02
HDAC2	11.27
MALT1	12.12
ASB13	9.56
IGFBP1	2.00
XYLT1	9.06
MC3R	2.58
TSFM	7.76
VSX2	6.49
CPN1	3.32
NDRG1	13.83
BCL10	12.46
SLC9B2	7.64
SMCR8	11.33
NUP85	10.12
CRY1	11.02
CLCA2	5.81
C12orf10	9.46
CSNK1G2	12.35
MRPS28	8.81
SCRT2	3.00
TRAT1	1.00
TAS2R41	4.32
ABHD14A	8.04
TVP23A	6.52
DCTPP1	7.51
AURKAIP1	10.54
MASTL	6.04
ZFPM1	10.71
SARNP	11.00
RGS14	5.73
CATSPERB	0.00
CNKSR2	5.61
C11orf1	8.96
ZMYM5	11.01
RERG	8.11
CNTN3	6.93
SGMS2	13.77
SAMD9L	11.05
PRKCH	11.77
TCF7L2	9.75
APEX2	8.69
PAX5	6.36
RGL2	10.74
TRAF7	11.73
RABL6	11.63
LUC7L2	12.68
CD36	6.94
DRD3	0.00
GPAM	9.96
CCDC169	4.75
MITD1	8.06
ZMYND19	9.77
CAMK1D	12.35
ISLR	9.14
KIF2A	10.21
LGALS7B	10.67
NDUFA4	10.36
HECTD3	10.60
FGFBP3	5.58
RAB43	11.72
KIF7	7.54
UCK2	13.06
SMPX	0.00
OCLN	12.81
EDARADD	10.39
SLC25A4	11.72
UBD	3.00
MGAT4C	5.86
IPP	7.13
RPL7L1	11.69
WDR72	6.58
FAM217A	4.25
DMGDH	1.58
TSNAX	10.50
SLC46A1	7.59
LENG1	10.14
DAGLB	9.16
PLXDC1	8.75
PDAP1	11.69
C18orf21	8.08
ZNF25	8.73
CCDC146	3.32
MTF2	10.49
OR52R1	0.00
FKBP15	10.87
NOXA1	5.95
SAMD10	7.81
TELO2	9.63
PDIK1L	8.43
TFEC	4.17
KLHDC4	9.72
IFIT2	9.20
EID2	6.43
CXorf21	5.21
TAP2	10.53
ASAP3	7.68
C12orf73	6.43
FAM170B	2.32
SERPINB8	7.89
OR10G2	0.00
GREM1	5.55
SIAH2	11.58
GHRHR	0.00
TMTC3	11.47
FBLN7	7.45
ERICH5	4.17
RAD51AP1	5.46
SPATA32	1.00
EPHB3	11.34
ARHGAP18	10.27
CYP2C8	0.00
STX1B	6.93
CSF2RB	9.36
MYLK2	3.17
TRIM3	10.09
UBE2J2	11.42
ESYT3	8.43
CSTB	12.08
CSMD2	5.70
IKZF2	10.61
THOC2	12.84
CYP27B1	4.70
IGSF1	3.17
ANKRD66	0.00
NPC1L1	5.98
CES1	9.91
TLK2	12.15
RNF208	4.86
PCDHGA10	6.79
BAIAP3	7.29
MLX	10.02
LAT2	7.55
GCC1	11.08
PDCL	10.65
WNT16	4.17
MRPL39	9.79
SPTLC2	12.94
MEI1	2.58
TRAPPC11	10.40
RMND5B	10.23
GPR155	9.73
VCAM1	9.18
RAB7B	9.25
SPC24	6.69
CCDC91	9.92
CST9L	2.00
TIMP2	13.14
IFNE	2.00
EMC8	10.09
HYPK	9.32
KCNJ15	7.82
OR4C16	0.00
TCFL5	3.17
APOE	16.83
LYG1	0.00
ZBTB8B	9.19
TIA1	9.56
ASPDH	1.58
SLC4A3	9.10
CRYGN	2.58
ZNF286A	5.13
DPYD	9.54
GPR87	7.27
MED23	10.68
CDC16	10.92
DAB2IP	11.98
GRAP	7.91
OR4C3	0.00
SRPK1	12.36
MGAT2	11.91
ZNF433	7.00
MYOT	2.58
PTP4A2	14.43
LCN8	0.00
WDR49	4.25
IQCF1	2.58
GAA	12.25
ARCN1	13.29
ABCC3	12.19
ACER1	6.46
LLGL2	11.54
RNF224	0.00
ARHGEF10L	11.09
OR52J3	0.00
CELSR3	5.43
TFE3	11.61
CACNG3	1.58
CHST13	4.75
CHRNA10	1.00
SEH1L	11.94
PDK3	8.96
CACNA1B	3.46
PATL1	10.55
DIAPH1	12.72
FAM83B	10.22
MYT1L	0.00
MTX3	8.52
DNAJC6	6.95
MTG1	7.23
CD80	5.49
GNB2	13.00
SEPHS2	10.94
FOXJ2	10.98
CECR2	11.34
IDH2	11.05
HOXD11	8.57
GIGYF1	10.22
AP3M1	11.10
PRELID2	7.00
IQCC	8.29
CDA	5.67
TRIM14	8.58
F12	0.00
CEP97	8.26
BANK1	5.91
UGP2	11.50
BGN	10.01
NDUFB2	9.97
PLEKHG4	4.95
HIF1A	14.93
ANKRD27	9.76
RHEB	12.69
CENPC	10.13
RNF217	12.16
KBTBD2	11.47
PRKD2	9.89
ADAM11	8.01
CCDC180	2.00
MVP	11.87
HEPHL1	0.00
DNTT	0.00
VSIG8	2.32
SLC22A5	9.51
DCDC2B	4.52
C17orf67	0.00
RFX2	8.79
LRP5	13.63
GPR173	3.32
SP3	12.41
SLC24A3	4.91
BPIFB6	0.00
LARS2	16.33
RUFY3	9.91
BMS1	11.87
RGL1	8.44
SEMA6C	6.73
ARL6IP1	11.35
KIF21B	10.37
IL17D	7.21
FBXO16	6.34
LURAP1	9.52
HSD17B6	1.00
SSTR2	3.81
APPBP2	12.56
RP2	10.07
TMEM54	6.71
ANAPC7	11.07
NINL	9.34
FBP1	7.41
ENPEP	8.71
CPA2	2.00
CPT1C	6.98
UBL4B	0.00
LRRN1	4.17
KRT17	16.24
ABHD12B	4.81
CBX7	9.58
C11orf88	1.58
DNPEP	10.06
SP7	3.46
DCLRE1B	9.18
PTGES3L	7.38
TXNIP	15.94
UBE2S	13.02
GSTK1	9.07
DDX11	8.85
QSOX1	11.26
ELP5	10.75
ZMYM2	12.10
PBRM1	12.23
MTTP	8.99
PLAC8	9.19
ASNS	11.80
SOBP	6.69
PRPH2	3.58
PDE7B	7.73
SLC9A9	7.81
HES7	6.51
TRIM45	7.02
SEPT6	10.46
RNF41	10.62
SH3GLB2	10.79
B4GALT3	10.82
KIF24	8.29
SPRYD4	8.19
PRDX1	12.85
SLC28A1	0.00
MICAL2	10.65
PPP4R1	12.62
CHRM3	6.64
PCDHB7	3.46
CCDC82	9.67
AIM2	8.32
TIRAP	9.40
NSD1	12.69
ECE2	7.29
SCUBE2	6.38
C11orf91	4.00
PEX26	9.05
MYSM1	10.84
C5orf24	11.66
COPB1	12.57
STK39	11.22
PDZD7	6.46
TUBGCP5	9.14
TRIM69	6.51
SNRK	11.13
CLASP2	12.08
GNL1	11.44
MAP3K10	9.37
MED16	10.39
C7orf43	9.71
NMB	5.75
FRMD6	13.93
POLDIP3	12.70
MPL	3.00
ILVBL	9.23
PIF1	3.17
ADCY6	11.98
SMG9	10.91
TRANK1	5.70
TBK1	11.53
GNB4	8.88
LIMCH1	10.67
B3GNT2	12.32
BLOC1S3	7.46
USP1	10.26
MED7	9.18
ZNF799	8.43
NPAS4	1.58
OR4E2	0.00
UBE2A	10.18
STK3	10.52
S100A6	11.56
PRKCB	8.13
TXNDC15	9.44
CCDC8	8.10
CTDP1	11.75
TPCN2	8.32
ATF5	10.05
GPRC6A	3.46
FBXO6	9.50
SLC25A53	7.36
ATP5F1D	12.64
CCDC18	6.93
C22orf23	7.78
ZDHHC21	10.62
KHDRBS1	12.52
HELZ2	13.06
LGALS1	10.54
C16orf45	2.32
HSD17B2	2.00
CENPN	5.88
IL18BP	8.15
NR2F1	7.22
KCNAB3	5.67
DPT	7.52
PBX1	11.77
CDH17	7.11
BEST1	5.93
CLSTN1	15.01
C7orf57	2.81
SLC25A45	6.61
SLFN12L	4.52
DYNLT1	10.44
HHIPL2	5.09
KCTD17	8.68
ESD	11.39
KRT1	4.75
TESPA1	4.86
SLC6A12	3.00
NMNAT1	7.93
TTC37	10.53
ST3GAL2	9.16
UNK	9.75
COPG2	10.25
SCMH1	11.09
THOC7	9.75
GAB1	12.15
LY6E	15.20
RFX6	0.00
SIN3B	11.88
ZC3H12D	6.27
EPM2A	6.88
C1orf162	5.13
DGKH	10.31
GCM1	4.64
ARHGEF25	9.32
CPM	13.46
LEMD2	10.72
EPYC	3.81
CD209	0.00
GINM1	11.30
CHORDC1	11.04
PON3	9.88
RELA	13.95
SH3BP1	10.13
B3GALT1	3.00
YOD1	11.26
TTN	7.95
LY6G6D	4.52
HLA-DOB	6.48
XCL1	8.92
WWC1	11.79
DMRTA2	4.58
OXCT1	12.12
HIGD2A	10.55
FBLN1	8.54
CBX2	7.75
IL16	9.96
CTSZ	11.04
CFC1B	0.00
RNF2	12.02
WDFY2	9.83
DLGAP1	7.89
SLC39A14	13.02
EXTL2	8.50
ATF6	13.12
RNF39	10.05
CTTNBP2	10.54
RBP4	3.81
AACS	10.56
TECPR2	9.85
CHKB	10.70
BAZ1A	13.92
IAH1	8.52
LRRC39	5.25
HECW1	2.32
IFT27	8.38
CDK12	13.03
GSE1	11.59
BCKDK	11.30
SLC17A7	5.13
FAM166A	7.38
PADI1	8.52
LRRC61	7.33
ABHD14B	9.58
ATF7IP	12.05
SCNN1A	9.77
STPG2	2.32
BIRC7	0.00
LEAP2	5.21
C12orf66	7.27
EXOC3L1	5.55
RABAC1	11.45
HTR1D	5.36
LACTBL1	0.00
TMEM169	2.00
C19orf57	4.75
OR6Y1	0.00
CACNA2D2	4.52
CHTF8	11.61
SMURF2	12.43
GRHL3	9.06
TRUB1	8.39
SHMT1	10.54
C8orf89	5.00
RDH14	8.13
SHROOM4	9.59
MGAT5	11.35
HPN	9.35
NIT1	10.45
KCNE1B	0.00
MAPK9	10.69
TMEM202	0.00
EME2	10.10
IFT74	8.30
WDR45B	11.47
AOAH	5.98
STAMBP	8.31
102724828	6.91
BTBD11	10.99
ACTR1A	11.66
OSBPL3	9.28
CACNB3	10.05
TRAF3IP2	12.29
MIS18BP1	5.58
NFKBIE	10.25
ATP2C1	12.03
MTCH2	10.98
FASTKD5	9.02
RIN1	10.37
TAS2R13	0.00
OR10J3	0.00
SH2D6	2.00
SLC12A5	7.00
IL23R	8.24
RDX	13.40
POLR3F	10.19
GPR149	3.46
RAC3	8.09
RASA3	11.52
RAPGEF6	12.49
PCDHB6	5.04
GPR119	0.00
ENDOU	4.46
CACNG8	2.81
EHBP1	10.79
GLMP	11.65
GATB	8.17
CLINT1	13.59
NONO	13.47
SGPP1	12.07
DTNA	8.63
AKT1	12.78
ZSCAN25	9.25
SLC5A8	6.57
SOX21	8.79
RNF43	10.97
SLC28A2	6.15
ANKRD46	9.18
SLC37A3	10.06
SGCD	4.25
CASZ1	11.89
HTR2A	1.58
BABAM1	10.26
ABCA1	12.25
HEXA	10.38
ABHD6	7.19
B4GALT5	10.94
SPTBN4	6.85
ZBTB21	12.65
DDR2	9.44
UROS	8.49
DCTD	7.22
MIS12	9.18
GSDMD	8.17
MRPS17	10.43
AIG1	10.46
SIRT6	8.20
CDK18	11.51
CLEC3A	0.00
VWA2	9.22
MMP14	12.97
NARS2	9.48
SERPINB2	7.41
NUDT4	12.47
OR5K1	1.58
SRC	13.20
SCLT1	8.76
TMEM116	5.86
SUB1	12.32
SEMA4F	7.01
COL13A1	7.37
FAM76B	9.74
RAB11FIP3	10.88
LMX1B	2.00
PPP1R14A	5.00
ZBTB17	11.13
RNF6	11.70
ADIPOQ	1.00
NPY2R	0.00
SDR42E1	8.97
ANKS3	9.72
CPNE8	10.96
CDC42BPB	12.65
PSMC3IP	8.17
LIPE	10.46
RADIL	5.46
FA2H	3.32
ABHD16B	4.75
C17orf49	9.68
MAGEB16	0.00
LIPF	0.00
C4orf17	1.58
PRKCD	13.13
VWF	7.09
SERPINA9	6.21
OSBP	11.93
MAST1	6.52
TOP1	14.24
CAMSAP2	13.20
ST8SIA3	1.58
SLC35F6	10.51
DPP8	12.22
SLC4A4	8.09
ALOX12	10.68
RUNDC3A	6.92
EIF3F	12.82
FGG	1.00
BCORL1	9.81
DNTTIP1	9.65
POLK	9.20
STOX2	10.95
CABLES2	10.33
DYNC1LI2	11.49
BAK1	9.91
CYCS	11.53
PPP1R1A	3.00
N4BP2L2	12.36
NECAB3	4.39
TDP1	7.63
POLG	12.04
ASIC5	0.00
ZSWIM5	7.91
PAK5	2.00
EEF1A1	18.86
TGFB2	11.34
ZNF274	11.38
CARF	9.08
IP6K3	2.00
PUS3	7.63
ST8SIA6	5.09
CCDC186	11.49
GTF2H1	11.59
SCAF11	13.10
RCAN3	8.51
LMNB1	10.79
CDCP1	14.83
SRPK3	5.78
COL4A6	12.73
ARID3B	8.94
MAD2L1BP	8.45
STRN4	12.05
MBLAC2	7.79
MTMR2	11.60
ATMIN	10.19
MCM10	7.18
PCP2	4.95
SMAD9	7.63
RALGPS2	10.63
POLR3GL	8.82
SDE2	11.41
PCCA	8.92
TAF1C	9.51
TMEM39B	8.06
HIST1H2AE	9.30
UTP15	10.79
C11orf87	2.00
RND1	10.05
RNF213	12.41
GNAO1	6.69
NSMCE4A	10.31
SEMA3A	9.22
RAB22A	11.53
SLC4A2	11.33
SFTPB	2.81
PIGW	6.49
ZNF250	5.75
ARMC8	10.78
SFI1	10.65
ATXN1	12.79
ZNF281	12.01
HDGF	12.93
SMPD1	9.64
THSD4	9.14
NAAA	8.34
BMPR1A	12.90
NLRP4	0.00
SLC15A2	12.71
TXNDC5	12.47
SLC26A7	1.00
LAMP2	14.09
JPH1	10.00
NR2C2AP	8.01
UBC	17.61
SPNS2	9.37
SRP9	11.48
CRIP3	3.58
MRPS15	9.57
AQP4	6.61
SOGA3	3.17
RBM20	5.98
GTF2I	12.44
CA10	4.86
AGMO	9.11
OR7E24	0.00
RALB	11.58
BCAT1	5.46
TTYH1	7.69
ADRA2C	2.00
TRNAU1AP	9.21
NDST1	12.69
SNRPD2	10.06
MAGOHB	7.08
CRYL1	9.01
ZNF235	7.62
GABARAPL2	10.34
ESCO1	11.00
UMPS	10.03
CYTH1	11.23
SNX8	9.13
TSPAN11	4.91
FAM162B	0.00
CUL9	10.34
CCDC103	3.91
CDK17	10.95
CYP7A1	1.00
TRIP12	13.80
GDPD3	10.42
NUDCD3	11.42
HYLS1	8.08
VSIG1	5.04
CFTR	5.73
ERMN	4.25
THRB	9.11
WNT9B	2.81
TCEAL7	1.00
IL11	7.01
ZCCHC18	6.54
EYA1	7.16
ZGRF1	7.97
UCN	0.00
SERPINB10	3.17
SNRPD3	10.38
USPL1	11.16
VGLL4	12.07
PARD6G	11.60
OR6A2	0.00
GTPBP3	9.06
KRTAP13-2	0.00
NOC3L	10.92
GPR12	0.00
DPY30	9.41
TRIM11	10.02
TNFRSF1A	12.15
MAP4K5	12.20
MYL3	4.52
ABHD11	9.65
TTC5	8.94
TLR3	7.47
NALCN	6.11
ATOH7	0.00
RBM46	4.46
PLCG1	11.56
CC2D2A	8.96
SMC1A	12.91
KCTD9	9.42
GARS	12.79
SH3GL2	8.15
RSPH1	3.00
CTSH	8.63
AGBL2	6.32
SHC4	6.97
MYH9	17.48
REPS2	9.52
XXYLT1	8.18
COL6A6	2.81
PLEKHH1	10.96
LAMTOR1	10.65
MEOX2	4.64
FAM71D	3.00
MRPS22	9.10
TCAF1	12.44
ZBTB39	9.79
PPP6C	11.87
SLC10A6	8.15
ZDHHC13	10.50
OTOL1	0.00
PDE6A	5.17
DENND2D	8.97
TNFRSF1B	12.15
HK1	12.51
HCN3	4.64
ZDHHC22	3.00
GTF2A1L	1.58
CDKN2AIPNL	10.36
NUDCD1	9.29
FUOM	8.30
HOXA9	10.18
DENND4B	9.59
SLC16A1	12.96
SST	4.86
BARX1	0.00
IPO11	9.97
AP1G1	12.73
IL9R	3.46
FGD2	7.23
FAM168A	10.72
PDCL3	12.16
GAD1	4.32
LRRC73	6.19
C2CD4B	8.46
TDRD3	10.84
MECR	8.67
WFIKKN1	6.30
BCL7B	10.49
FEZ1	4.64
VAMP5	6.07
ZFP14	6.41
DDX18	10.57
DET1	7.92
CCDC51	7.83
DRAM2	9.59
IRF2BP1	10.18
MARVELD2	11.17
MRPL43	9.87
MXD4	12.64
TCEAL1	7.23
PARVG	8.56
MAP3K14	11.25
SLC25A21	5.70
HSPA4L	10.58
MSS51	5.36
DAPP1	8.66
ZMYND10	3.91
CLCC1	10.13
ZNF354A	6.58
CLDND1	10.73
CCNA1	0.00
FAM155A	1.58
PRAM1	7.37
BTBD10	11.10
ENPP6	0.00
LYAR	11.27
ZC3HAV1	13.66
IRF6	15.29
SEMA3B	8.70
ANKRD34A	4.64
CNPPD1	10.97
TAT	0.00
FAM149B1	9.38
UNC13C	7.83
CCDC134	7.76
C17orf98	5.36
OPN4	1.58
NTN4	8.60
SUCLG2	11.05
TTK	3.46
SEC24A	12.61
SPATA33	3.58
UGT2A1	0.00
IDH3G	11.48
FOXN4	0.00
ADAMTS14	8.25
IL13	0.00
ARL6IP4	9.43
PDHA1	12.58
BLZF1	11.72
FOPNL	9.16
GOLGB1	12.84
STC1	7.70
ZNF648	0.00
CERCAM	7.19
DYDC1	0.00
PODN	6.17
ZMYND15	7.95
CCDC89	2.00
PRDX2	11.85
ZNF322	8.78
TMEM196	1.58
THTPA	8.80
FABP5	10.35
ELK1	9.27
BAX	9.45
ACOT7	8.87
JAKMIP2	1.58
USP12	11.50
BLVRB	9.46
GSTM1	12.03
KIAA0930	12.12
XYLB	6.98
RANBP17	6.75
MANSC1	9.87
PAX7	1.00
EVI2B	7.78
P2RX4	11.09
ARFIP1	10.96
CLMN	7.71
NADK2	9.12
TXLNB	4.46
MON2	12.74
RNF146	10.58
PICK1	10.25
SYNCRIP	13.73
CREB3L3	3.91
VAMP2	9.72
SEMA3D	7.11
CNTN2	3.17
FAR1	12.36
AQP12B	0.00
FMO2	14.16
FBXL6	9.11
ACBD3	11.79
PMCH	1.00
CEPT1	10.14
VEGFB	8.49
CLIP4	5.73
COX7A1	5.70
WBP2NL	1.58
SEPHS1	10.98
OR10H3	0.00
ARL16	8.34
DLEU7	0.00
SLC12A1	0.00
LAT	8.24
CDH3	13.68
CTBP1	12.59
KIF16B	11.30
NAA20	10.72
ATP1A2	8.61
KAT5	11.34
DLGAP2	1.00
ERN1	13.26
PLIN4	9.85
CALU	14.18
RPL17	15.51
TNRC6A	11.45
OGFOD1	10.09
PRR9	9.96
FMR1	12.21
GIGYF2	11.78
GNG13	0.00
ABCA13	3.58
TRPC5OS	0.00
SLC15A3	7.38
AMDHD2	8.10
ACY1	8.86
TRIP11	12.36
COMMD2	8.97
ALPL	11.33
PIGT	11.75
ARHGAP21	12.62
EPHB6	10.34
SERPINI2	0.00
FASTK	10.33
CCDC47	11.82
CCDC114	7.81
TGFB3	11.15
PEX3	9.75
TFR2	3.46
ZBP1	6.23
TTC21B	9.07
PSME3	12.48
ETNK1	11.67
HCN2	5.36
PRDM9	8.14
SERTAD2	12.43
BRINP3	0.00
ALOX5	7.37
ZBTB14	8.55
TBC1D8	12.52
OR6C76	0.00
PSMC6	12.05
GPD2	11.02
WFDC9	0.00
CYP4F11	0.00
SCUBE1	6.27
OR13G1	0.00
PM20D2	7.14
CAV2	10.91
DEPDC7	11.44
DMAC2L	7.03
RHBDD1	11.37
FGF7	4.81
FAM102A	12.28
PLSCR1	13.19
KLHDC3	10.41
CUL7	10.96
ZNF761	8.76
CLDN23	8.52
FAM98C	8.79
CAPNS1	13.74
ETFA	9.75
LONP2	11.61
CCNT1	12.46
TSHZ1	13.51
SDAD1	11.47
STAG2	13.01
TRAPPC5	9.61
SORBS2	10.74
ASH1L	13.17
CD69	10.44
SERAC1	8.50
AMER1	8.89
UGDH	10.26
SLC18A1	9.72
ZNF639	9.13
CES5A	4.91
GHRH	0.00
WFDC5	0.00
RASAL2	9.61
FCGRT	10.08
PRPF38A	10.93
TRAM1	13.02
KHDRBS2	6.88
PRKD1	5.21
SYT3	6.86
KCNN4	12.96
NME1	10.36
MAL2	10.50
RAD21L1	0.00
MST1	6.83
ZNF93	7.14
DEPTOR	10.79
CCR3	0.00
NETO2	8.79
PPIL2	11.39
HSPB9	3.32
CFLAR	12.22
AP3B2	5.58
AK7	3.17
TBXA2R	4.39
TOE1	9.27
PLA2G2E	0.00
EXOSC1	9.47
AXIN2	11.84
PCDHB14	4.64
ZNF296	10.01
CHST6	0.00
SCHIP1	11.34
OLFML1	5.00
IRX3	11.37
PPP2R2C	7.19
RANBP1	11.92
KDM2B	11.54
FAM133B	11.04
CTSC	12.05
ACTG1	18.94
FERMT1	10.74
CUL5	11.24
GTF3A	9.14
SHROOM2	11.35
AQP8	5.55
TOP2B	13.12
GAL3ST3	5.36
WDR43	13.30
UQCRC2	11.92
NUP107	9.71
MDH1	12.05
PCMTD2	10.33
FGF9	6.25
TMBIM4	9.96
MT-CO1	18.41
LHFPL3	4.17
SBK2	1.00
BAG1	11.71
MPST	9.76
C2orf72	2.58
CD300E	0.00
SMAGP	10.02
GRSF1	10.91
MORC1	0.00
ELMO2	10.54
GEMIN5	10.63
KCTD10	11.98
MAP3K6	11.28
TG	5.17
SERPINB9	11.87
ARPC1B	13.26
FAT4	10.67
CKAP5	11.77
LPIN3	8.78
VWA1	10.20
MMACHC	11.57
HOXD4	6.98
RNPEP	11.40
SLC6A4	10.17
PRR23A	2.32
C19orf53	10.91
GHITM	12.95
ALX3	2.00
NADSYN1	7.98
ZFR2	9.78
CHRNB1	8.64
CTLA4	8.74
MRPL42	9.53
UBXN2A	11.52
DNAH14	6.73
SEPSECS	9.61
CHD2	13.26
NRG4	6.39
CAMK2N2	5.58
RAB27B	11.83
HTATIP2	7.61
TXNRD3	10.16
NEMF	11.94
MFSD1	11.03
CARD10	11.89
C16orf91	8.95
KIAA1755	7.09
MKS1	7.06
TRAF6	11.28
PCDHGA2	3.81
PLIN3	11.59
RALY	13.44
PLA2G4E	5.67
NECTIN4	8.40
BCL11A	9.76
KIF23	8.37
PHACTR3	4.32
PRSS35	5.25
C1orf158	0.00
QKI	13.01
DIABLO	10.36
CDK1	6.32
ASNA1	11.04
ARHGEF28	9.98
MYO7B	3.58
CCNK	10.03
GANC	9.41
GALM	8.42
GPR156	5.00
DDB1	14.44
FRG1	10.16
QSER1	11.18
PRKCA	10.95
DNAJC8	11.78
CABP5	3.91
ATRNL1	11.27
DMWD	10.78
SLC22A23	11.28
LDHA	13.02
PACSIN1	6.32
CCER1	2.00
CCDC181	8.61
UBE2E2	9.34
DEFB129	0.00
CLEC7A	4.58
KRTAP1-5	0.00
CMTM6	11.21
ACTR3B	5.55
AK9	5.29
MUC15	4.86
FURIN	14.25
PCDHB2	3.58
KIAA0355	11.60
CFAP44	4.52
GDPD5	11.05
LINS1	9.02
PSAPL1	5.78
APOPT1	9.44
GLB1L3	13.09
SOX11	6.54
NPM2	2.58
FABP1	1.00
GPATCH1	8.79
WDR61	10.77
SOX12	8.82
NOXO1	6.71
YIPF6	11.43
TNFAIP8L3	4.32
B4GALNT3	8.90
DNAJC25	9.14
AGPAT4	8.10
LMX1A	2.32
SERINC4	3.58
SPCS2	11.88
C17orf50	6.61
SLC6A20	5.00
TP53TG5	3.58
ATP5MD	11.09
LRRC40	9.83
MYT1	1.00
IRGM	9.23
ANKRD52	11.09
ASTE1	7.84
FAM83A	4.52
RAB34	9.88
NKX2-1	3.70
POLA1	9.79
LYPD1	5.13
UGT8	3.70
KCTD19	3.46
SMTNL2	6.38
AMPD2	9.43
SLC26A11	7.68
KDM4D	4.86
CCDC150	5.36
TATDN1	7.45
DCHS1	8.51
FGFR1OP	9.82
FKBPL	7.43
DNAJB9	12.60
SLC35C2	9.63
CTDSP2	12.69
MRPL19	9.10
ENAH	13.62
ANKRD13D	7.63
KLHL22	9.93
MERTK	11.98
HFE	8.32
NNMT	1.00
BLOC1S6	9.46
SLC13A1	6.58
LRRC56	7.11
HINT2	8.44
EPX	1.00
EFR3A	11.59
USP39	10.77
SMNDC1	10.96
CNST	11.15
PSMB10	8.99
SETD4	7.79
RNF150	7.03
REXO1	11.25
LEFTY1	2.32
CPS1	1.58
DNAH2	5.46
PCSK7	10.73
HOMER2	9.96
PDE5A	9.89
KLK8	7.23
CHMP1B	11.09
SMC5	11.24
BRAT1	8.89
TUBAL3	2.81
BIRC3	13.20
NDUFAF5	7.03
CTSO	9.85
KIF2B	0.00
ZSWIM8	12.76
SZRD1	12.69
KCNT2	5.17
SIX5	8.65
GABRB2	3.00
SH3GL1	11.08
GPR101	2.00
TNFRSF13C	7.28
TRIM16	12.68
RMDN1	7.69
GAS2L3	10.06
ENDOD1	12.25
SMURF1	11.33
EPB41L2	12.18
FAM71E1	5.49
VN1R4	0.00
LHB	4.25
WNK2	11.46
KCNE4	10.39
GTF2H3	9.69
BCAS2	11.37
CYP26A1	1.00
TICAM2	4.46
TSPAN7	8.81
CD9	14.22
KISS1R	5.81
IGF2	7.06
UQCC1	9.66
KRTAP2-3	0.00
MED22	11.63
POMGNT2	8.04
SLC6A19	0.00
ODF1	0.00
SMC4	10.92
GALNT14	8.10
BBOF1	5.55
SPICE1	8.83
GFY	0.00
SVOPL	4.32
SLC17A3	0.00
DNAJB1	15.08
ADGRL2	12.10
NUDCD2	8.60
SLC40A1	7.47
PPP1CB	13.71
RAP2B	12.80
CASQ1	3.81
TRIM56	11.62
TET1	7.64
IFT81	8.60
FAM111A	8.06
ITGA8	9.49
ZC3H12C	11.20
ATG4C	7.39
UBIAD1	9.08
CCDC152	5.36
MTA3	10.42
TSPAN8	9.49
RNF114	11.50
NXPE2	7.43
LIPT2	6.57
PIH1D3	0.00
ANGPT1	8.06
DDN	4.39
TRIP13	5.88
GRM3	0.00
TECRL	0.00
MYBPC3	3.32
KIF13A	12.55
OXSM	8.06
POU2F2	6.60
GPRIN1	1.58
TMEM100	6.75
MMP8	4.46
RPH3AL	6.86
SLC46A2	1.58
SETD5	12.92
FLYWCH2	7.07
KIFAP3	9.56
MT-CYB	15.62
TNFRSF4	5.39
EPB41	13.22
PHF5A	9.63
BAIAP2	13.16
EMID1	7.48
ZMAT2	10.93
DYRK1A	12.64
DNAJC16	9.65
CMTM8	7.79
DERL1	11.84
NLRP10	11.36
CYB5D2	8.45
TXK	10.51
PPP2R2D	11.77
TUT1	10.54
TRIM33	12.04
ARHGEF2	10.73
MAPK12	7.42
GAL3ST4	6.91
CALHM1	0.00
ARL3	8.94
ZNF260	9.97
CPNE4	0.00
LPO	5.86
DNAH3	3.00
BCL11B	9.46
CTU1	7.25
SLC36A4	9.77
LSM6	8.98
ARMCX3	10.69
ZBTB5	8.71
FAS	8.85
COG7	10.28
VPS18	10.17
OTUD3	8.80
UTS2R	2.32
SLC30A1	11.17
CPLX4	0.00
C9orf43	2.81
LSM8	10.25
ATG4B	11.19
GDNF	5.95
HNRNPA0	12.60
FAM172A	9.72
FAM20B	12.92
OTUD6B	11.23
NFYB	10.66
FZD2	9.79
NABP2	9.30
PTBP1	14.42
SLC26A2	9.66
LY9	6.75
BMPR2	12.98
SLC17A9	7.48
FECH	9.96
COL4A5	11.41
CDK10	9.81
TSSK6	5.00
FAM89B	10.08
IFT88	9.40
TBC1D32	8.68
KLHL3	5.55
TMEM222	9.66
RNF187	11.21
DDAH2	8.99
TEFM	6.39
BAALC	3.00
CEP192	10.29
CTNND1	13.91
ME3	13.45
SMAD5	11.43
TNFAIP3	14.31
KCNS3	7.77
TIPARP	14.99
INPP4B	9.89
CYP20A1	9.88
PYCR2	9.62
DCTN3	9.80
SAMD3	7.30
CDR2L	9.64
DNM2	12.81
CDK13	13.03
KIZ	9.83
PRKAR2B	9.22
IGF2R	14.19
KLK5	0.00
BCKDHB	9.73
TCAF2	13.16
NCOA7	11.23
SLC7A6	11.64
CTDSP1	11.51
TIMM17A	11.36
HINFP	9.38
CNPY4	9.00
PI4K2B	11.18
PSMB11	6.71
ARPP19	11.50
CCDC138	6.67
FBF1	11.24
NEK5	2.00
TTBK2	10.56
FARP1	10.80
